t,p,d,f,t,t
1203509011,2015-07-01 00:05:36,2015-07-01 00:18:45,11.5,2.549999952316284,15.350000381469727
1200650821,2015-07-01 00:05:41,2015-07-01 00:29:53,21.5,0.0,22.799999237060547
1203249533,2015-07-01 00:05:42,2015-07-01 00:18:12,11.0,3.0799999237060547,15.380000114440918
1203824586,2015-07-01 00:05:42,2015-07-01 00:25:01,14.0,0.0,15.300000190734863
1200763402,2015-07-01 00:05:43,2015-07-01 00:11:00,6.0,1.0,8.300000190734863
1203824587,2015-07-01 00:05:44,2015-07-01 00:27:10,31.0,7.550000190734863,45.38999938964844
1202978347,2015-07-01 00:05:46,2015-07-01 00:12:37,6.5,0.0,7.800000190734863
1201894252,2015-07-01 00:05:46,2015-07-01 00:14:13,7.5,0.0,8.800000190734863
1200335011,2015-07-01 00:05:48,2015-07-01 00:12:07,7.0,0.0,8.300000190734863
1203396206,2015-07-01 00:05:48,2015-07-01 00:21:21,25.5,0.0,26.799999237060547
1201950843,2015-07-01 00:05:51,2015-07-01 00:14:41,10.0,0.0,11.300000190734863
1203745559,2015-07-01 00:05:52,2015-07-01 00:12:05,7.0,1.649999976158142,9.949999809265137
1203170582,2015-07-01 00:05:58,2015-07-01 00:19:50,12.5,2.0,15.800000190734863
1202289113,2015-07-01 00:06:01,2015-07-01 00:13:42,8.0,0.0,9.300000190734863
1203125331,2015-07-01 00:06:04,2015-07-01 00:15:17,8.0,1.0,10.300000190734863
1203576655,2015-07-01 00:06:05,2015-07-01 00:11:27,5.5,0.0,6.800000190734863
1201758294,2015-07-01 00:06:05,2015-07-01 00:13:30,6.0,0.0,7.300000190734863
1203700733,2015-07-01 00:06:05,2015-07-01 00:24:39,18.0,3.8499999046325684,23.149999618530273
1201057184,2015-07-01 00:06:06,2015-07-01 00:18:18,12.0,0.0,13.300000190734863
1201712935,2015-07-01 00:06:06,2015-07-01 00:20:29,20.0,0.0,26.84000015258789
1203407432,2015-07-01 00:06:07,2015-07-01 00:22:14,29.0,0.0,35.84000015258789
1202571737,2015-07-01 00:06:08,2015-07-01 00:08:24,4.5,0.0,5.800000190734863
1203633162,2015-07-01 00:06:08,2015-07-01 00:26:49,24.0,2.0,27.299999237060547
1200301134,2015-07-01 00:06:09,2015-07-01 00:13:29,7.5,0.0,8.800000190734863
1200853686,2015-07-01 00:06:12,2015-07-01 00:15:44,8.0,0.0,9.300000190734863
1203373626,2015-07-01 00:06:12,2015-07-01 00:17:20,9.5,0.0,10.800000190734863
1201057185,2015-07-01 00:06:14,2015-07-01 00:17:15,13.0,0.0,14.300000190734863
1202131816,2015-07-01 00:06:14,2015-07-01 00:19:18,13.5,2.9600000381469727,17.760000228881836
1203497665,2015-07-01 00:06:16,2015-07-01 00:13:39,7.5,2.200000047683716,11.0
1200289700,2015-07-01 00:06:16,2015-07-01 00:18:56,17.0,0.0,18.299999237060547
1203418504,2015-07-01 00:06:20,2015-07-01 00:25:44,13.0,2.8499999046325684,17.149999618530273
1200143046,2015-07-01 00:06:21,2015-07-01 00:16:55,16.5,0.0,17.799999237060547
1203181802,2015-07-01 00:06:22,2015-07-01 00:16:00,9.0,2.059999942779541,12.359999656677246
1201701624,2015-07-01 00:06:22,2015-07-01 00:22:00,11.5,0.0,12.800000190734863
1203824588,2015-07-01 00:06:23,2015-07-01 00:18:41,10.5,2.3600001335144043,14.15999984741211
1201735528,2015-07-01 00:06:23,2015-07-01 00:26:18,15.5,2.0,18.799999237060547
1203452455,2015-07-01 00:06:24,2015-07-01 00:26:34,16.0,3.0,20.299999237060547
1202199283,2015-07-01 00:06:25,2015-07-01 00:15:47,9.5,0.699999988079071,11.5
1202718215,2015-07-01 00:06:26,2015-07-01 00:17:17,10.5,2.3600001335144043,14.15999984741211
1202277808,2015-07-01 00:06:26,2015-07-01 00:21:01,10.5,0.0,11.800000190734863
1200402731,2015-07-01 00:06:27,2015-07-01 00:10:04,4.5,1.0,6.800000190734863
1203452456,2015-07-01 00:06:27,2015-07-01 00:11:15,6.5,1.559999942779541,9.359999656677246
1202097747,2015-07-01 00:06:27,2015-07-01 00:13:18,6.5,1.0,8.800000190734863
1200605289,2015-07-01 00:06:27,2015-07-01 00:23:14,12.0,0.0,13.300000190734863
1201317464,2015-07-01 00:06:28,2015-07-01 00:43:48,42.5,0.0,43.79999923706055
1200007233,2015-07-01 00:06:29,2015-07-01 00:18:55,13.0,2.0,16.299999237060547
1203012227,2015-07-01 00:06:31,2015-07-01 00:11:41,7.0,1.7000000476837158,10.0
1201792374,2015-07-01 00:06:31,2015-07-01 00:16:56,10.0,2.259999990463257,13.5600004196167
1202583071,2015-07-01 00:06:31,2015-07-01 00:26:56,20.0,5.300000190734863,26.600000381469727
1202356980,2015-07-01 00:06:32,2015-07-01 00:21:25,14.0,0.0,15.300000190734863
1201746936,2015-07-01 00:06:33,2015-07-01 00:28:52,20.5,4.349999904632568,26.149999618530273
1203272120,2015-07-01 00:06:35,2015-07-01 00:25:37,14.0,0.0,15.300000190734863
1202978348,2015-07-01 00:06:36,2015-07-01 00:13:08,6.5,0.0,7.800000190734863
1202356981,2015-07-01 00:06:37,2015-07-01 00:14:14,8.0,1.8600000143051147,11.15999984741211
1201034641,2015-07-01 00:06:39,2015-07-01 00:27:23,20.5,0.0,21.799999237060547
1200831166,2015-07-01 00:06:39,2015-07-01 00:31:28,23.0,2.0,26.299999237060547
1200662170,2015-07-01 00:06:41,2015-07-01 00:13:36,9.5,1.0,11.800000190734863
1201384741,2015-07-01 00:06:41,2015-07-01 00:27:03,32.5,7.869999885559082,47.209999084472656
1202504002,2015-07-01 00:06:43,2015-07-01 00:18:25,10.5,0.0,11.800000190734863
1202661861,2015-07-01 00:06:45,2015-07-01 00:22:03,14.5,2.25,18.049999237060547
1201272690,2015-07-01 00:06:47,2015-07-01 00:22:25,17.0,1.7000000476837158,20.0
1203350894,2015-07-01 00:06:49,2015-07-01 00:09:57,5.0,0.0,6.300000190734863
1200131638,2015-07-01 00:06:50,2015-07-01 00:11:15,5.0,0.0,6.300000190734863
1201339851,2015-07-01 00:06:51,2015-07-01 00:19:55,10.5,0.0,11.800000190734863
1202424819,2015-07-01 00:06:52,2015-07-01 00:36:03,35.0,0.0,36.29999923706055
1202233103,2015-07-01 00:06:55,2015-07-01 00:12:10,6.5,0.0,7.800000190734863
1201916767,2015-07-01 00:06:55,2015-07-01 00:14:22,7.5,2.200000047683716,11.0
1201962233,2015-07-01 00:06:55,2015-07-01 00:28:51,29.5,8.0,44.34000015258789
1200955524,2015-07-01 00:06:56,2015-07-01 00:16:12,8.5,2.0,11.800000190734863
1202763252,2015-07-01 00:06:57,2015-07-01 00:38:29,52.0,11.65999984741211,70.0
1201667741,2015-07-01 00:06:58,2015-07-01 00:30:28,33.0,0.0,34.29999923706055
1202086352,2015-07-01 00:06:58,2015-07-01 00:31:47,21.5,4.559999942779541,27.360000610351562
1200176526,2015-07-01 00:06:59,2015-07-01 00:16:16,9.5,1.0,11.800000190734863
1203102903,2015-07-01 00:07:00,2015-07-01 00:12:39,6.5,0.0,7.800000190734863
1202628301,2015-07-01 00:07:01,2015-07-01 00:17:00,9.5,2.700000047683716,13.5
1201554494,2015-07-01 00:07:03,2015-07-01 00:10:41,5.0,1.5799999237060547,7.880000114440918
1200729565,2015-07-01 00:07:05,2015-07-01 00:14:01,7.5,3.0,11.800000190734863
1202176837,2015-07-01 00:07:05,2015-07-01 00:22:07,11.5,0.0,12.800000190734863
1202955762,2015-07-01 00:07:05,2015-07-01 00:31:48,20.5,0.0,21.799999237060547
1201113725,2015-07-01 00:07:05,2015-07-01 00:32:11,18.5,0.0,19.799999237060547
1202718217,2015-07-01 00:07:07,2015-07-01 00:13:04,6.5,1.0,8.800000190734863
1202515387,2015-07-01 00:07:07,2015-07-01 00:19:35,13.0,3.0,17.299999237060547
1201678914,2015-07-01 00:07:07,2015-07-01 00:29:54,30.5,7.46999979019165,44.810001373291016
1202086353,2015-07-01 00:07:08,2015-07-01 00:21:32,23.0,0.0,24.299999237060547
1201204513,2015-07-01 00:07:09,2015-07-01 00:09:00,3.5,0.9599999785423279,5.760000228881836
1202007181,2015-07-01 00:07:12,2015-07-01 00:11:06,5.0,0.0,6.300000190734863
1203802096,2015-07-01 00:07:15,2015-07-01 00:26:19,17.5,2.0,20.799999237060547
1200955525,2015-07-01 00:07:16,2015-07-01 00:33:59,30.5,0.0,31.799999237060547
1201238436,2015-07-01 00:07:18,2015-07-01 00:16:55,10.0,3.3499999046325684,14.649999618530273
1202594215,2015-07-01 00:07:19,2015-07-01 00:10:22,4.5,0.0,5.800000190734863
1200774774,2015-07-01 00:07:19,2015-07-01 00:14:47,7.5,1.75,10.550000190734863
1202639397,2015-07-01 00:07:23,2015-07-01 00:07:37,2.5,0.0,3.799999952316284
1200481852,2015-07-01 00:07:23,2015-07-01 00:09:23,4.0,1.059999942779541,6.360000133514404
1203441198,2015-07-01 00:07:23,2015-07-01 00:21:19,13.5,3.700000047683716,18.5
1201543220,2015-07-01 00:07:26,2015-07-01 00:15:27,8.5,1.0,10.800000190734863
1200571769,2015-07-01 00:07:27,2015-07-01 00:16:20,8.0,2.7899999618530273,12.09000015258789
1202526714,2015-07-01 00:07:28,2015-07-01 00:17:01,10.5,0.0,11.800000190734863
1201452426,2015-07-01 00:07:29,2015-07-01 00:27:42,17.5,0.0,18.799999237060547
1201136427,2015-07-01 00:07:31,2015-07-01 00:11:52,5.5,1.350000023841858,8.149999618530273
1201418710,2015-07-01 00:07:31,2015-07-01 00:12:15,6.0,0.0,7.300000190734863
1200459351,2015-07-01 00:07:32,2015-07-01 00:11:02,4.5,0.0,5.800000190734863
1200605291,2015-07-01 00:07:32,2015-07-01 00:11:06,4.5,0.0,5.800000190734863
1201939538,2015-07-01 00:07:35,2015-07-01 00:13:02,6.0,0.0,7.300000190734863
1201633893,2015-07-01 00:07:36,2015-07-01 00:28:52,18.5,3.950000047683716,23.75
1203373628,2015-07-01 00:07:38,2015-07-01 00:13:37,6.5,1.100000023841858,8.899999618530273
1201339852,2015-07-01 00:07:39,2015-07-01 00:22:58,14.0,2.700000047683716,18.0
1201475279,2015-07-01 00:07:41,2015-07-01 00:26:45,17.5,3.0,21.799999237060547
1200436605,2015-07-01 00:07:43,2015-07-01 00:21:55,24.5,7.699999809265137,33.5
1203531719,2015-07-01 00:07:43,2015-07-01 00:33:53,40.0,9.369999885559082,56.209999084472656
1202356982,2015-07-01 00:07:44,2015-07-01 00:10:31,4.5,1.7400000095367432,7.539999961853027
1200335012,2015-07-01 00:07:44,2015-07-01 00:18:24,11.0,0.0,12.300000190734863
1201532109,2015-07-01 00:07:44,2015-07-01 00:20:14,12.5,0.0,13.800000190734863
1200729566,2015-07-01 00:07:46,2015-07-01 00:13:16,6.0,0.0,7.300000190734863
1202706980,2015-07-01 00:07:47,2015-07-01 00:13:30,8.5,2.9000000953674316,12.699999809265137
1201882915,2015-07-01 00:07:47,2015-07-01 00:21:56,13.0,2.8600001335144043,17.15999984741211
1203452457,2015-07-01 00:07:47,2015-07-01 00:36:48,20.5,4.360000133514404,26.15999984741211
1201068600,2015-07-01 00:07:49,2015-07-01 00:14:46,7.5,1.75,10.550000190734863
1201362111,2015-07-01 00:07:50,2015-07-01 00:10:17,4.0,0.0,5.300000190734863
1200944061,2015-07-01 00:07:51,2015-07-01 00:29:41,24.0,0.0,25.299999237060547
1202142977,2015-07-01 00:07:52,2015-07-01 00:33:21,20.5,0.0,21.799999237060547
1202549344,2015-07-01 00:07:54,2015-07-01 00:10:09,3.5,0.949999988079071,5.75
1202628304,2015-07-01 00:07:55,2015-07-01 00:11:37,5.0,1.2599999904632568,7.559999942779541
1202515388,2015-07-01 00:07:55,2015-07-01 00:24:47,14.5,3.1600000858306885,18.959999084472656
1203147894,2015-07-01 00:07:56,2015-07-01 00:22:26,12.0,2.6600000858306885,15.960000038146973
1201532111,2015-07-01 00:07:57,2015-07-01 00:10:26,4.0,1.0499999523162842,6.349999904632568
1203215478,2015-07-01 00:07:58,2015-07-01 00:16:25,8.0,0.0,9.300000190734863
1203531722,2015-07-01 00:07:59,2015-07-01 00:16:22,9.5,2.1600000858306885,12.960000038146973
1202109206,2015-07-01 00:08:00,2015-07-01 00:17:27,11.5,2.549999952316284,15.350000381469727
1203689573,2015-07-01 00:08:00,2015-07-01 00:17:33,9.0,2.049999952316284,12.350000381469727
1201984681,2015-07-01 00:08:01,2015-07-01 00:15:42,9.5,1.0,11.800000190734863
1202819893,2015-07-01 00:08:01,2015-07-01 00:23:46,13.0,0.0,14.300000190734863
1201215781,2015-07-01 00:08:02,2015-07-01 00:14:20,6.0,1.4500000476837158,8.75
1202944182,2015-07-01 00:08:02,2015-07-01 00:36:00,37.5,8.850000381469727,53.189998626708984
1203238208,2015-07-01 00:08:06,2015-07-01 00:10:33,4.0,0.0,5.300000190734863
1203272125,2015-07-01 00:08:07,2015-07-01 00:14:38,6.5,0.0,7.800000190734863
1201418714,2015-07-01 00:08:07,2015-07-01 00:25:57,21.0,2.0,24.299999237060547
1203193117,2015-07-01 00:08:09,2015-07-01 00:15:25,7.0,0.0,8.300000190734863
1202628305,2015-07-01 00:08:10,2015-07-01 00:11:31,4.5,1.5,7.300000190734863
1200582883,2015-07-01 00:08:12,2015-07-01 00:13:12,5.5,0.0,6.800000190734863
1200459353,2015-07-01 00:08:12,2015-07-01 00:16:31,8.0,1.0,10.300000190734863
1201306475,2015-07-01 00:08:13,2015-07-01 00:21:07,10.5,2.3600001335144043,14.15999984741211
1202266461,2015-07-01 00:08:14,2015-07-01 00:19:25,9.5,4.0,14.800000190734863
1202233107,2015-07-01 00:08:16,2015-07-01 00:29:33,18.5,3.0,22.799999237060547
1203373630,2015-07-01 00:08:17,2015-07-01 00:24:22,25.5,8.079999923706055,40.41999816894531
1201430069,2015-07-01 00:08:19,2015-07-01 00:16:45,7.5,0.0,8.800000190734863
1202221938,2015-07-01 00:08:19,2015-07-01 00:19:08,10.0,1.5,12.800000190734863
1200797213,2015-07-01 00:08:19,2015-07-01 00:25:37,16.0,0.0,17.299999237060547
1201045934,2015-07-01 00:08:20,2015-07-01 00:19:01,10.5,2.3600001335144043,14.15999984741211
1201215782,2015-07-01 00:08:22,2015-07-01 00:15:41,6.5,1.559999942779541,9.359999656677246
1201452427,2015-07-01 00:08:23,2015-07-01 00:16:59,7.5,0.0,8.800000190734863
1201295247,2015-07-01 00:08:26,2015-07-01 00:10:51,4.5,1.159999966621399,6.960000038146973
1200414006,2015-07-01 00:08:26,2015-07-01 00:19:11,10.0,2.259999990463257,13.5600004196167
1203000946,2015-07-01 00:08:28,2015-07-01 00:15:29,7.5,1.0,9.800000190734863
1201916770,2015-07-01 00:08:30,2015-07-01 00:10:37,4.0,1.5,6.800000190734863
1200143051,2015-07-01 00:08:31,2015-07-01 00:13:24,6.0,1.0,8.300000190734863
1200797214,2015-07-01 00:08:32,2015-07-01 00:17:40,10.5,1.5,13.300000190734863
1200932690,2015-07-01 00:08:34,2015-07-01 00:23:58,15.5,3.3499999046325684,20.149999618530273
1200493321,2015-07-01 00:08:34,2015-07-01 00:25:34,26.0,0.0,27.299999237060547
1200391530,2015-07-01 00:08:34,2015-07-01 00:28:17,34.5,7.150000095367432,42.95000076293945
1201238441,2015-07-01 00:08:35,2015-07-01 00:12:16,4.5,2.0,7.800000190734863
1201950847,2015-07-01 00:08:35,2015-07-01 00:23:44,16.0,3.450000047683716,20.75
1200582884,2015-07-01 00:08:36,2015-07-01 00:14:51,6.5,0.0,7.800000190734863
1202718221,2015-07-01 00:08:36,2015-07-01 00:15:00,7.0,0.0,8.300000190734863
1202921861,2015-07-01 00:08:37,2015-07-01 00:17:52,9.0,2.049999952316284,12.350000381469727
1200582885,2015-07-01 00:08:41,2015-07-01 00:25:48,15.0,3.0,19.299999237060547
1200594027,2015-07-01 00:08:42,2015-07-01 00:17:17,8.0,2.7899999618530273,12.09000015258789
1203012229,2015-07-01 00:08:42,2015-07-01 00:18:32,8.5,2.9000000953674316,12.699999809265137
1203114124,2015-07-01 00:08:43,2015-07-01 00:15:08,6.5,1.559999942779541,9.359999656677246
1203768106,2015-07-01 00:08:46,2015-07-01 00:23:57,12.0,0.0,13.300000190734863
1203012230,2015-07-01 00:08:48,2015-07-01 00:22:32,14.0,4.590000152587891,19.889999389648438
1201181626,2015-07-01 00:08:50,2015-07-01 00:19:39,9.0,2.0,12.300000190734863
1200097741,2015-07-01 00:08:52,2015-07-01 00:18:13,8.0,0.0,9.300000190734863
1200063969,2015-07-01 00:08:52,2015-07-01 00:32:47,21.5,1.0,23.799999237060547
1201249887,2015-07-01 00:08:54,2015-07-01 00:37:25,21.0,2.0,24.299999237060547
1200695698,2015-07-01 00:08:55,2015-07-01 00:14:07,5.5,2.200000047683716,9.0
1203091617,2015-07-01 00:08:55,2015-07-01 00:38:57,52.0,11.65999984741211,70.0
1200684618,2015-07-01 00:08:57,2015-07-01 00:30:09,32.5,6.75,40.54999923706055
1201068602,2015-07-01 00:08:58,2015-07-01 00:11:27,4.5,1.149999976158142,6.949999809265137
1201611444,2015-07-01 00:08:59,2015-07-01 00:17:53,8.5,0.0,9.800000190734863
1203272121,2015-07-01 00:09:03,2015-07-01 00:17:17,9.0,2.049999952316284,12.350000381469727
1201882916,2015-07-01 00:09:05,2015-07-01 00:18:33,9.5,0.0,10.800000190734863
1203745561,2015-07-01 00:09:07,2015-07-01 00:14:10,6.0,0.0,7.300000190734863
1200402732,2015-07-01 00:09:07,2015-07-01 00:24:55,23.0,4.860000133514404,29.15999984741211
1202300420,2015-07-01 00:09:07,2015-07-01 00:26:58,16.5,2.75,20.549999237060547
1201781050,2015-07-01 00:09:09,2015-07-01 00:16:02,8.0,1.7000000476837158,11.0
1202706981,2015-07-01 00:09:09,2015-07-01 00:16:24,7.0,1.25,9.550000190734863
1202311800,2015-07-01 00:09:09,2015-07-01 00:31:10,30.0,7.800000190734863,39.099998474121094
1201565878,2015-07-01 00:09:10,2015-07-01 00:14:43,-6.0,0.0,-7.300000190734863
1200774775,2015-07-01 00:09:10,2015-07-01 00:17:52,8.5,0.0,9.800000190734863
1200402733,2015-07-01 00:09:10,2015-07-01 00:23:55,17.5,3.759999990463257,22.559999465942383
1202944233,2015-07-01 00:09:10,2015-07-01 00:26:38,18.0,0.0,19.299999237060547
1200109077,2015-07-01 00:09:13,2015-07-01 00:16:53,9.0,2.059999942779541,12.359999656677246
1203847328,2015-07-01 00:09:15,2015-07-01 00:16:02,6.5,0.0,7.800000190734863
1203475137,2015-07-01 00:09:17,2015-07-01 00:16:40,7.0,0.0,8.300000190734863
1200729567,2015-07-01 00:09:17,2015-07-01 00:31:13,19.0,4.050000190734863,24.350000381469727
1200662172,2015-07-01 00:09:17,2015-07-01 00:35:54,19.5,0.0,20.799999237060547
1202390722,2015-07-01 00:09:19,2015-07-01 00:14:18,5.5,2.0,8.800000190734863
1201463920,2015-07-01 00:09:19,2015-07-01 00:14:47,7.0,1.6600000858306885,9.960000038146973
1202944234,2015-07-01 00:09:20,2015-07-01 00:34:35,52.0,14.579999923706055,72.91999816894531
1202910376,2015-07-01 00:09:20,2015-07-01 00:44:37,48.5,9.960000038146973,59.7599983215332
1203136409,2015-07-01 00:09:22,2015-07-01 00:32:41,56.0,4.0,60.29999923706055
1203407433,2015-07-01 00:09:24,2015-07-01 00:15:41,6.5,1.0,8.800000190734863
1203756930,2015-07-01 00:09:24,2015-07-01 00:16:15,6.5,1.0,8.800000190734863
1203621874,2015-07-01 00:09:24,2015-07-01 00:18:23,9.5,0.0,10.800000190734863
1201170275,2015-07-01 00:09:24,2015-07-01 00:20:48,11.0,0.0,12.300000190734863
1200143049,2015-07-01 00:09:25,2015-07-01 00:25:43,15.5,0.0,16.799999237060547
1202752064,2015-07-01 00:09:26,2015-07-01 00:24:11,14.5,3.0,18.799999237060547
1203272122,2015-07-01 00:09:26,2015-07-01 00:40:46,36.5,7.559999942779541,45.36000061035156
1201396259,2015-07-01 00:09:37,2015-07-01 00:25:53,15.0,4.050000190734863,20.350000381469727
1201837567,2015-07-01 00:09:39,2015-07-01 00:16:19,7.5,0.0,8.800000190734863
1201543222,2015-07-01 00:09:42,2015-07-01 00:17:58,8.0,0.0,9.300000190734863
1201611445,2015-07-01 00:09:43,2015-07-01 00:12:24,4.0,1.5499999523162842,6.849999904632568
1201973568,2015-07-01 00:09:43,2015-07-01 00:13:01,5.5,0.0,6.800000190734863
1200944062,2015-07-01 00:09:44,2015-07-01 00:17:30,7.5,0.0,8.800000190734863
1202774734,2015-07-01 00:09:44,2015-07-01 00:19:34,9.5,0.0,10.800000190734863
1200075073,2015-07-01 00:09:44,2015-07-01 00:19:51,9.0,2.059999942779541,12.359999656677246
1201498008,2015-07-01 00:09:44,2015-07-01 00:31:17,18.5,0.0,19.799999237060547
1200052530,2015-07-01 00:09:45,2015-07-01 00:21:23,11.5,3.0,15.800000190734863
1200414004,2015-07-01 00:09:46,2015-07-01 00:14:15,5.0,0.0,6.300000190734863
1201034643,2015-07-01 00:09:49,2015-07-01 00:16:02,6.5,0.0,7.800000190734863
1203249534,2015-07-01 00:09:50,2015-07-01 00:32:48,20.0,1.0,22.299999237060547
1203272123,2015-07-01 00:09:53,2015-07-01 00:15:59,7.0,0.0,8.300000190734863
1200549281,2015-07-01 00:09:55,2015-07-01 00:38:35,32.5,7.869999885559082,47.209999084472656
1202628306,2015-07-01 00:09:57,2015-07-01 00:44:12,52.0,0.0,58.34000015258789
1203655966,2015-07-01 00:09:58,2015-07-01 00:25:48,16.0,2.0,19.299999237060547
1202808621,2015-07-01 00:09:58,2015-07-01 00:28:22,13.0,4.0,18.299999237060547
1202774736,2015-07-01 00:09:58,2015-07-01 00:28:59,15.0,3.259999990463257,19.559999465942383
1203554212,2015-07-01 00:09:59,2015-07-01 00:21:36,9.5,0.0,10.800000190734863
1201012096,2015-07-01 00:09:59,2015-07-01 00:25:14,13.5,2.0,16.799999237060547
1200921256,2015-07-01 00:10:00,2015-07-01 00:18:03,8.5,1.9500000476837158,11.75
1202740762,2015-07-01 00:10:01,2015-07-01 00:16:39,7.5,1.2100000381469727,10.010000228881836
1200752109,2015-07-01 00:10:02,2015-07-01 00:15:20,6.5,1.559999942779541,9.359999656677246
1200391531,2015-07-01 00:10:03,2015-07-01 00:25:40,12.0,2.6600000858306885,15.960000038146973
1202187986,2015-07-01 00:10:04,2015-07-01 00:16:13,7.5,1.7599999904632568,10.5600004196167
1202345735,2015-07-01 00:10:04,2015-07-01 00:19:52,9.5,1.0,11.800000190734863
1200448014,2015-07-01 00:10:04,2015-07-01 00:20:33,9.0,2.059999942779541,12.359999656677246
1200706926,2015-07-01 00:10:04,2015-07-01 00:21:28,11.5,2.559999942779541,15.359999656677246
1200335015,2015-07-01 00:10:04,2015-07-01 00:29:34,26.5,8.34000015258789,41.68000030517578
1203543028,2015-07-01 00:10:08,2015-07-01 00:14:12,5.0,1.5799999237060547,7.880000114440918
1200143052,2015-07-01 00:10:09,2015-07-01 00:18:38,7.5,1.75,10.550000190734863
1202605620,2015-07-01 00:10:09,2015-07-01 00:23:44,14.5,3.1600000858306885,18.959999084472656
1200684620,2015-07-01 00:10:11,2015-07-01 00:31:36,19.0,0.0,20.299999237060547
1203215479,2015-07-01 00:10:14,2015-07-01 00:24:45,11.5,0.0,12.800000190734863
1202673119,2015-07-01 00:10:14,2015-07-01 00:35:35,33.5,6.960000038146973,41.7599983215332
1203531723,2015-07-01 00:10:16,2015-07-01 00:18:43,7.5,1.2000000476837158,10.0
1202109208,2015-07-01 00:10:18,2015-07-01 00:13:41,4.5,0.0,5.800000190734863
1203114125,2015-07-01 00:10:18,2015-07-01 00:18:36,12.5,2.759999990463257,16.559999465942383
1200380149,2015-07-01 00:10:18,2015-07-01 00:20:44,10.5,2.3600001335144043,14.15999984741211
1203238032,2015-07-01 00:10:18,2015-07-01 00:28:58,24.0,5.050000190734863,30.350000381469727
